Name,Term,Session,Subject,Catalog,Section,Descr,Tot Enrl,Grade,Count
"Chaguinian,Christophe",1188,1,FREN,3050,1,ADV READINGS IN FRENCH,22,C,2
"Chaguinian,Christophe",1188,1,FREN,3050,1,ADV READINGS IN FRENCH,22,F,2
"Chaguinian,Christophe",1188,1,FREN,3050,1,ADV READINGS IN FRENCH,22,W,2
"Chaguinian,Christophe",1188,1,FREN,5200,1,SEM IN FRENCH,7,A,7
"Clayton,Krisstal Dawn",1188,1,PSYC,3530,2,PSY OF OFFENDER,119,A,65
"Clayton,Krisstal Dawn",1188,1,PSYC,3530,2,PSY OF OFFENDER,119,B,29
"Clayton,Krisstal Dawn",1188,1,PSYC,3530,2,PSY OF OFFENDER,119,C,14
"Clayton,Krisstal Dawn",1188,1,PSYC,3530,2,PSY OF OFFENDER,119,D,4
"Clayton,Krisstal Dawn",1188,1,PSYC,3530,2,PSY OF OFFENDER,119,F,4
"Clayton,Krisstal Dawn",1188,1,PSYC,3530,2,PSY OF OFFENDER,119,W,3
"Clayton,Krisstal Dawn",1188,1,PSYC,3530,501,PSY OF OFFENDER,28,A,16
"Clayton,Krisstal Dawn",1188,1,PSYC,3530,501,PSY OF OFFENDER,28,B,7
"Clayton,Krisstal Dawn",1188,1,PSYC,3530,501,PSY OF OFFENDER,28,C,4
"Clayton,Krisstal Dawn",1188,1,PSYC,3530,501,PSY OF OFFENDER,28,D,1
"Coffelt,Janie Roberta",1188,1,ENGL,1310,2,COL WRIT I,25,A,4
"Coffelt,Janie Roberta",1188,1,ENGL,1310,2,COL WRIT I,25,B,20
"Coffelt,Janie Roberta",1188,1,ENGL,1310,2,COL WRIT I,25,F,1
"Coffelt,Janie Roberta",1188,1,ENGL,1310,31,COL WRIT I,25,A,7
"Coffelt,Janie Roberta",1188,1,ENGL,1310,31,COL WRIT I,25,B,11
"Coffelt,Janie Roberta",1188,1,ENGL,1310,31,COL WRIT I,25,C,3
"Coffelt,Janie Roberta",1188,1,ENGL,1310,31,COL WRIT I,25,F,3
"Coffelt,Janie Roberta",1188,1,ENGL,1310,31,COL WRIT I,25,W,1
"Coffelt,Janie Roberta",1188,1,ENGL,1310,39,COL WRIT I,25,A,3
"Coffelt,Janie Roberta",1188,1,ENGL,1310,39,COL WRIT I,25,B,19
"Coffelt,Janie Roberta",1188,1,ENGL,1310,39,COL WRIT I,25,C,1
"Coffelt,Janie Roberta",1188,1,ENGL,1310,39,COL WRIT I,25,D,1
"Coffelt,Janie Roberta",1188,1,ENGL,1310,39,COL WRIT I,25,F,1
"Coffelt,Janie Roberta",1188,1,ENGL,3450,1,SHORT STORY,27,A,8
"Coffelt,Janie Roberta",1188,1,ENGL,3450,1,SHORT STORY,27,B,13
"Coffelt,Janie Roberta",1188,1,ENGL,3450,1,SHORT STORY,27,C,4
"Coffelt,Janie Roberta",1188,1,ENGL,3450,1,SHORT STORY,27,F,1
"Coffelt,Janie Roberta",1188,1,ENGL,3450,1,SHORT STORY,27,W,1
"Coffelt,Janie Roberta",1188,1,ENGL,3450,4,SHORT STORY,25,A,3
"Coffelt,Janie Roberta",1188,1,ENGL,3450,4,SHORT STORY,25,B,12
"Coffelt,Janie Roberta",1188,1,ENGL,3450,4,SHORT STORY,25,C,9
"Coffelt,Janie Roberta",1188,1,ENGL,3450,4,SHORT STORY,25,F,1
"Couturiaux,Clay James",1188,1,MUAG,3800,2,FNDMNTLS CONDCTNG,19,A,15
"Couturiaux,Clay James",1188,1,MUAG,3800,2,FNDMNTLS CONDCTNG,19,B,3
"Couturiaux,Clay James",1188,1,MUAG,3800,2,FNDMNTLS CONDCTNG,19,F,1
"Couturiaux,Clay James",1188,1,MUAG,3870,2,INSTRUMNTL CONDUC,7,A,7
"Couturiaux,Clay James",1188,1,MUAG,5805,1,FNDMNTLS CONDUCTING,5,A,5
"Couturiaux,Clay James",1188,1,MUAG,5850,3,ADV INSTRU CONDUC,10,A,10
"Couturiaux,Clay James",1188,1,MULB,1805,501,ORCHESTRA,77,A,74
"Couturiaux,Clay James",1188,1,MULB,1805,501,ORCHESTRA,77,B,2
"Couturiaux,Clay James",1188,1,MULB,1805,501,ORCHESTRA,77,C,1
"Couturiaux,Clay James",1188,1,MULB,5172,501,LG ENS ORCHESTRA,12,A,12
"Couturiaux,Clay James",1188,1,MULB,5172Z,511,LG ENS ORCHESTRA,7,A,7
"Covarrubias,Guillermo",1188,1,ECON,3560,1,INTERMED MACRO,30,A,5
"Covarrubias,Guillermo",1188,1,ECON,3560,1,INTERMED MACRO,30,B,10
"Covarrubias,Guillermo",1188,1,ECON,3560,1,INTERMED MACRO,30,C,7
"Covarrubias,Guillermo",1188,1,ECON,3560,1,INTERMED MACRO,30,D,2
"Covarrubias,Guillermo",1188,1,ECON,3560,1,INTERMED MACRO,30,F,5
"Covarrubias,Guillermo",1188,1,ECON,3560,1,INTERMED MACRO,30,W,1
"Covarrubias,Guillermo",1188,1,ECON,3560,2,INTERMED MACRO,16,A,4
"Covarrubias,Guillermo",1188,1,ECON,3560,2,INTERMED MACRO,16,B,8
"Covarrubias,Guillermo",1188,1,ECON,3560,2,INTERMED MACRO,16,C,1
"Covarrubias,Guillermo",1188,1,ECON,3560,2,INTERMED MACRO,16,F,2
"Covarrubias,Guillermo",1188,1,ECON,3560,2,INTERMED MACRO,16,W,1
"Covarrubias,Guillermo",1188,1,ECON,4020,1,MONEY & FIN INSTS,38,A,7
"Covarrubias,Guillermo",1188,1,ECON,4020,1,MONEY & FIN INSTS,38,B,9
"Covarrubias,Guillermo",1188,1,ECON,4020,1,MONEY & FIN INSTS,38,C,12
"Covarrubias,Guillermo",1188,1,ECON,4020,1,MONEY & FIN INSTS,38,D,2
"Covarrubias,Guillermo",1188,1,ECON,4020,1,MONEY & FIN INSTS,38,F,6
"Covarrubias,Guillermo",1188,1,ECON,4020,1,MONEY & FIN INSTS,38,W,2
"Covarrubias,Guillermo",1188,1,ECON,4100,1,COMP ECON SYSTEMS,24,A,4
"Covarrubias,Guillermo",1188,1,ECON,4100,1,COMP ECON SYSTEMS,24,B,12
"Covarrubias,Guillermo",1188,1,ECON,4100,1,COMP ECON SYSTEMS,24,C,5
"Covarrubias,Guillermo",1188,1,ECON,4100,1,COMP ECON SYSTEMS,24,D,1
"Covarrubias,Guillermo",1188,1,ECON,4100,1,COMP ECON SYSTEMS,24,F,1
"Covarrubias,Guillermo",1188,1,ECON,4100,1,COMP ECON SYSTEMS,24,W,1
"Crossley II,Dane Alan",1188,1,BIOL,1711,1,HONORS BIOL MAJORS I,117,A,51
"Crossley II,Dane Alan",1188,1,BIOL,1711,1,HONORS BIOL MAJORS I,117,B,43
"Crossley II,Dane Alan",1188,1,BIOL,1711,1,HONORS BIOL MAJORS I,117,C,19
"Crossley II,Dane Alan",1188,1,BIOL,1711,1,HONORS BIOL MAJORS I,117,D,3
"Crossley II,Dane Alan",1188,1,BIOL,1711,1,HONORS BIOL MAJORS I,117,F,1
"Cudhea,Maia Christine",1188,1,WGST,2100,3,INTRO WMS GNDR STUDIES,13,A,6
"Cudhea,Maia Christine",1188,1,WGST,2100,3,INTRO WMS GNDR STUDIES,13,B,2
"Cudhea,Maia Christine",1188,1,WGST,2100,3,INTRO WMS GNDR STUDIES,13,C,2
"Cudhea,Maia Christine",1188,1,WGST,2100,3,INTRO WMS GNDR STUDIES,13,F,3
"Cudhea,Maia Christine",1188,1,WGST,2100,500,INTRO WMS GNDR STUDIES,32,A,6
"Cudhea,Maia Christine",1188,1,WGST,2100,500,INTRO WMS GNDR STUDIES,32,B,8
"Cudhea,Maia Christine",1188,1,WGST,2100,500,INTRO WMS GNDR STUDIES,32,C,3
"Cudhea,Maia Christine",1188,1,WGST,2100,500,INTRO WMS GNDR STUDIES,32,D,2
"Cudhea,Maia Christine",1188,1,WGST,2100,500,INTRO WMS GNDR STUDIES,32,F,10
"Cudhea,Maia Christine",1188,1,WGST,2100,500,INTRO WMS GNDR STUDIES,32,W,2
"Cudhea,Maia Christine",1188,1,WGST,2100,500,INTRO WMS GNDR STUDIES,32,NP,1
"D'Alba,Bertha Adriana",1188,1,LTEC,6210,30,THEORY MEDIA SYSTEMS,10,A,8
"D'Alba,Bertha Adriana",1188,1,LTEC,6210,30,THEORY MEDIA SYSTEMS,10,B,1
"D'Alba,Bertha Adriana",1188,1,LTEC,6210,30,THEORY MEDIA SYSTEMS,10,D,1
"Davenport,Beverly Ann",1188,1,ANTH,3130,1,AFRICAN AMERICAN ANTH,34,A,24
"Davenport,Beverly Ann",1188,1,ANTH,3130,1,AFRICAN AMERICAN ANTH,34,B,5
"Davenport,Beverly Ann",1188,1,ANTH,3130,1,AFRICAN AMERICAN ANTH,34,C,1
"Davenport,Beverly Ann",1188,1,ANTH,3130,1,AFRICAN AMERICAN ANTH,34,F,2
"Davenport,Beverly Ann",1188,1,ANTH,3130,1,AFRICAN AMERICAN ANTH,34,I,2
"Davenport,Beverly Ann",1188,1,ANTH,4900,707,SPECIAL PROBLEMS,5,A,3
"Davenport,Beverly Ann",1188,1,ANTH,4900,707,SPECIAL PROBLEMS,5,B,1
"Davenport,Beverly Ann",1188,1,ANTH,4900,707,SPECIAL PROBLEMS,5,F,1
"Davenport,Beverly Ann",1188,1,ANTH,5201,810,MEDICAL ANTH,9,A,9
"Davis,Morgan Rashelle",1188,1,INFO,5371,1,ARCHIVES,24,A,21
"Davis,Morgan Rashelle",1188,1,INFO,5371,1,ARCHIVES,24,B,2
"Davis,Morgan Rashelle",1188,1,INFO,5371,1,ARCHIVES,24,W,1
"Davis,Morgan Rashelle",1188,1,INFO,5371,5,ARCHIVES,6,A,5
"Davis,Morgan Rashelle",1188,1,INFO,5371,5,ARCHIVES,6,B,1
"Davis,Morgan Rashelle",1188,1,INFO,5375,1,ARCHIVAL,16,A,15
"Davis,Morgan Rashelle",1188,1,INFO,5375,1,ARCHIVAL,16,C,1
"Davis,Morgan Rashelle",1188,1,INFO,5375,5,ARCHIVAL,7,A,7
"Demirguc Thurman,Umut",1188,1,ART,1450,1,DESIGN II,160,A,86
"Demirguc Thurman,Umut",1188,1,ART,1450,1,DESIGN II,160,B,49
"Demirguc Thurman,Umut",1188,1,ART,1450,1,DESIGN II,160,C,14
"Demirguc Thurman,Umut",1188,1,ART,1450,1,DESIGN II,160,D,1
"Demirguc Thurman,Umut",1188,1,ART,1450,1,DESIGN II,160,F,7
"Demirguc Thurman,Umut",1188,1,ART,1450,1,DESIGN II,160,W,3
"Demirguc Thurman,Umut",1188,1,ART,1450,502,DESIGN II,20,,20
"Dixon,Andrekus Jamaal",1188,1,CJUS,2600,1,DIVERS ISS IN CJ,117,A,40
"Dixon,Andrekus Jamaal",1188,1,CJUS,2600,1,DIVERS ISS IN CJ,117,B,48
"Dixon,Andrekus Jamaal",1188,1,CJUS,2600,1,DIVERS ISS IN CJ,117,C,17
"Dixon,Andrekus Jamaal",1188,1,CJUS,2600,1,DIVERS ISS IN CJ,117,D,3
"Dixon,Andrekus Jamaal",1188,1,CJUS,2600,1,DIVERS ISS IN CJ,117,F,5
"Dixon,Andrekus Jamaal",1188,1,CJUS,2600,1,DIVERS ISS IN CJ,117,W,4
"Dixon,Andrekus Jamaal",1188,1,CJUS,4350,900,SEM ON VIOLENCE,117,A,64
"Dixon,Andrekus Jamaal",1188,1,CJUS,4350,900,SEM ON VIOLENCE,117,B,28
"Dixon,Andrekus Jamaal",1188,1,CJUS,4350,900,SEM ON VIOLENCE,117,C,14
"Dixon,Andrekus Jamaal",1188,1,CJUS,4350,900,SEM ON VIOLENCE,117,D,3
"Dixon,Andrekus Jamaal",1188,1,CJUS,4350,900,SEM ON VIOLENCE,117,F,8
"Dixon,Andrekus Jamaal",1188,1,CJUS,4650,1,VICTIMOLOGY,48,A,29
"Dixon,Andrekus Jamaal",1188,1,CJUS,4650,1,VICTIMOLOGY,48,B,14
"Dixon,Andrekus Jamaal",1188,1,CJUS,4650,1,VICTIMOLOGY,48,C,3
"Dixon,Andrekus Jamaal",1188,1,CJUS,4650,1,VICTIMOLOGY,48,D,1
"Dixon,Andrekus Jamaal",1188,1,CJUS,4650,1,VICTIMOLOGY,48,W,1
"Dixon,Andrekus Jamaal",1188,1,CJUS,4901,1,SR SEM: CJ/PUB POL,41,A,20
"Dixon,Andrekus Jamaal",1188,1,CJUS,4901,1,SR SEM: CJ/PUB POL,41,B,13
"Dixon,Andrekus Jamaal",1188,1,CJUS,4901,1,SR SEM: CJ/PUB POL,41,C,6
"Dixon,Andrekus Jamaal",1188,1,CJUS,4901,1,SR SEM: CJ/PUB POL,41,D,1
"Dixon,Andrekus Jamaal",1188,1,CJUS,4901,1,SR SEM: CJ/PUB POL,41,W,1
"Doughney,John Francis",1188,1,EDLE,6160,51,LEARNING COMMUNITIES,11,A,10
"Doughney,John Francis",1188,1,EDLE,6160,51,LEARNING COMMUNITIES,11,W,1
"Doughney,John Francis",1188,1,EDLE,6580,501,ADMIN & SUPERVSN,18,A,17
"Doughney,John Francis",1188,1,EDLE,6580,501,ADMIN & SUPERVSN,18,F,1
"Dzialowski,Ed Michael",1188,1,BIOL,4505,1,COMP ANIMAL PHYSIOLOGY,119,A,39
"Dzialowski,Ed Michael",1188,1,BIOL,4505,1,COMP ANIMAL PHYSIOLOGY,119,B,38
"Dzialowski,Ed Michael",1188,1,BIOL,4505,1,COMP ANIMAL PHYSIOLOGY,119,C,22
"Dzialowski,Ed Michael",1188,1,BIOL,4505,1,COMP ANIMAL PHYSIOLOGY,119,D,7
"Dzialowski,Ed Michael",1188,1,BIOL,4505,1,COMP ANIMAL PHYSIOLOGY,119,F,6
"Dzialowski,Ed Michael",1188,1,BIOL,4505,1,COMP ANIMAL PHYSIOLOGY,119,I,1
"Dzialowski,Ed Michael",1188,1,BIOL,4505,1,COMP ANIMAL PHYSIOLOGY,119,W,6
"Dzialowski,Ed Michael",1188,1,BIOL,5870,1,DEV INTEGR BIOL SEM,14,A,14
"Evans,Laura Elizabeth",1188,1,AEAH,4790,1,VART : INQUIRY IN ART,21,A,21
"Evans,Laura Elizabeth",1188,1,AEAH,5945,1,SEMINAR MUSEUM ED 2,7,A,7
"Ezzani,Miriam Deborah",1188,1,EDLE,6130,51,CULT FOUND ED LEAD,10,A,7
"Ezzani,Miriam Deborah",1188,1,EDLE,6130,51,CULT FOUND ED LEAD,10,B,3
"Ezzani,Miriam Deborah",1188,1,EDLE,6130,503,CULT FOUND ED LEAD,20,A,16
"Ezzani,Miriam Deborah",1188,1,EDLE,6130,503,CULT FOUND ED LEAD,20,B,3
"Ezzani,Miriam Deborah",1188,1,EDLE,6130,503,CULT FOUND ED LEAD,20,F,1
"Foote Jr.,Cornelius F",1188,1,JOUR,3340,801,DIGITAL MEDIA FOR JOUR,20,A,6
"Foote Jr.,Cornelius F",1188,1,JOUR,3340,801,DIGITAL MEDIA FOR JOUR,20,B,9
"Foote Jr.,Cornelius F",1188,1,JOUR,3340,801,DIGITAL MEDIA FOR JOUR,20,C,4
"Foote Jr.,Cornelius F",1188,1,JOUR,3340,801,DIGITAL MEDIA FOR JOUR,20,F,1
"Foote Jr.,Cornelius F",1188,1,JOUR,4210,3,TOPICS IN JOUR,10,A,4
"Foote Jr.,Cornelius F",1188,1,JOUR,4210,3,TOPICS IN JOUR,10,B,3
"Foote Jr.,Cornelius F",1188,1,JOUR,4210,3,TOPICS IN JOUR,10,C,1
"Foote Jr.,Cornelius F",1188,1,JOUR,4210,3,TOPICS IN JOUR,10,D,1
"Foote Jr.,Cornelius F",1188,1,JOUR,4210,3,TOPICS IN JOUR,10,W,1
"Foote Jr.,Cornelius F",1188,1,JOUR,4210,5,TOPICS IN JOUR,16,A,7
"Foote Jr.,Cornelius F",1188,1,JOUR,4210,5,TOPICS IN JOUR,16,B,4
"Foote Jr.,Cornelius F",1188,1,JOUR,4210,5,TOPICS IN JOUR,16,C,3
"Foote Jr.,Cornelius F",1188,1,JOUR,4210,5,TOPICS IN JOUR,16,D,1
"Foote Jr.,Cornelius F",1188,1,JOUR,4210,5,TOPICS IN JOUR,16,W,1
"Friday,Sarah Michelle",1188,1,COMM,2060,15,PERFORMANC OF LIT,23,A,5
"Friday,Sarah Michelle",1188,1,COMM,2060,15,PERFORMANC OF LIT,23,B,8
"Friday,Sarah Michelle",1188,1,COMM,2060,15,PERFORMANC OF LIT,23,C,5
"Friday,Sarah Michelle",1188,1,COMM,2060,15,PERFORMANC OF LIT,23,F,3
"Friday,Sarah Michelle",1188,1,COMM,2060,15,PERFORMANC OF LIT,23,W,2
"George,Crystal Hummel",1188,1,RHAB,4700,810,EMPLOYMENT SERVICES,79,A,41
"George,Crystal Hummel",1188,1,RHAB,4700,810,EMPLOYMENT SERVICES,79,B,18
"George,Crystal Hummel",1188,1,RHAB,4700,810,EMPLOYMENT SERVICES,79,C,9
"George,Crystal Hummel",1188,1,RHAB,4700,810,EMPLOYMENT SERVICES,79,D,3
"George,Crystal Hummel",1188,1,RHAB,4700,810,EMPLOYMENT SERVICES,79,F,7
"George,Crystal Hummel",1188,1,RHAB,4700,810,EMPLOYMENT SERVICES,79,W,1
"Gibson,Michael Robert",1188,1,ADES,5410,501,FOUNDATIONS OF IXD,9,A,7
"Gibson,Michael Robert",1188,1,ADES,5410,501,FOUNDATIONS OF IXD,9,B,2
"Gibson,Michael Robert",1188,1,ADES,5450,501,DATA & INFO VIZ & DES,7,A,6
"Gibson,Michael Robert",1188,1,ADES,5450,501,DATA & INFO VIZ & DES,7,B,1
"Goldmann,Kerry Lauren",1188,1,HIST,4440,1,AFRICAN AM TO 1865,34,A,14
"Goldmann,Kerry Lauren",1188,1,HIST,4440,1,AFRICAN AM TO 1865,34,B,12
"Goldmann,Kerry Lauren",1188,1,HIST,4440,1,AFRICAN AM TO 1865,34,C,2
"Goldmann,Kerry Lauren",1188,1,HIST,4440,1,AFRICAN AM TO 1865,34,D,1
"Goldmann,Kerry Lauren",1188,1,HIST,4440,1,AFRICAN AM TO 1865,34,F,2
"Goldmann,Kerry Lauren",1188,1,HIST,4440,1,AFRICAN AM TO 1865,34,W,3
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,8,COL WRIT I,24,A,6
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,8,COL WRIT I,24,B,11
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,8,COL WRIT I,24,C,4
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,8,COL WRIT I,24,D,1
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,8,COL WRIT I,24,F,2
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,45,COL WRIT I,25,A,4
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,45,COL WRIT I,25,B,11
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,45,COL WRIT I,25,C,4
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,45,COL WRIT I,25,D,2
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,45,COL WRIT I,25,F,4
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,91,COL WRIT I,25,A,2
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,91,COL WRIT I,25,B,11
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,91,COL WRIT I,25,C,7
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,91,COL WRIT I,25,D,1
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,91,COL WRIT I,25,F,3
"Gomez,Maricruz Yvette",1188,1,ENGL,1310,91,COL WRIT I,25,W,1
"Guthrie,Brenda Tipton",1188,1,EDSE,4608,752,"APPREN TCHING I, TNT",6,P,6
"Guthrie,Brenda Tipton",1188,1,EDSE,4618,752,"APPREN TEACH II, TNT",6,P,6
"Hawkins,Stephanie Lee",1188,1,ENGL,5810,1,CRITICAL THEORY SURVEY,7,A,6
"Hawkins,Stephanie Lee",1188,1,ENGL,5810,1,CRITICAL THEORY SURVEY,7,W,1
"Heetderks,David James",1188,1,MUTH,3510,1,FORM ANALYSIS,18,A,8
"Heetderks,David James",1188,1,MUTH,3510,1,FORM ANALYSIS,18,B,9
"Heetderks,David James",1188,1,MUTH,3510,1,FORM ANALYSIS,18,C,1
"Heetderks,David James",1188,1,MUTH,5370,1,ANLYTICL TECH III,15,A,13
"Heetderks,David James",1188,1,MUTH,5370,1,ANLYTICL TECH III,15,B,2
"Holacka,Karin Vanette",1188,8W1,EDLE,5600,80,RACE/CLASS/GENDER,15,A,9
"Holacka,Karin Vanette",1188,8W1,EDLE,5600,80,RACE/CLASS/GENDER,15,B,2
"Holacka,Karin Vanette",1188,8W1,EDLE,5600,80,RACE/CLASS/GENDER,15,C,1
"Holacka,Karin Vanette",1188,8W1,EDLE,5600,80,RACE/CLASS/GENDER,15,F,2
"Holacka,Karin Vanette",1188,8W1,EDLE,5600,80,RACE/CLASS/GENDER,15,W,1
"Holacka,Karin Vanette",1188,8W1,EDLE,5600,88,RACE/CLASS/GENDER,10,A,8
"Holacka,Karin Vanette",1188,8W1,EDLE,5600,88,RACE/CLASS/GENDER,10,B,2
"Holacka,Karin Vanette",1188,8W2,EDLE,5680,88,ADMIN K-12 CURR,15,A,8
"Holacka,Karin Vanette",1188,8W2,EDLE,5680,88,ADMIN K-12 CURR,15,B,5
"Holacka,Karin Vanette",1188,8W2,EDLE,5680,88,ADMIN K-12 CURR,15,D,1
"Holacka,Karin Vanette",1188,8W2,EDLE,5680,88,ADMIN K-12 CURR,15,F,1
"Holacka,Karin Vanette",1188,8W2,EDLE,5680,920,ADMIN K-12 CURR,5,A,3
"Holacka,Karin Vanette",1188,8W2,EDLE,5680,920,ADMIN K-12 CURR,5,B,2
"Holsomback Jr,James R",1188,1,EDSE,5001,30,PUB ED & TCH PROF,15,A,15
"Huffman,David Douglas",1188,1,COUN,5740,1,GROUP COUNSELING,19,A,17
"Huffman,David Douglas",1188,1,COUN,5740,1,GROUP COUNSELING,19,B,1
"Huffman,David Douglas",1188,1,COUN,5740,1,GROUP COUNSELING,19,F,1
"Jackson,Kristen Marie",1188,1,ENGL,1310,101,COL WRIT I,21,A,4
"Jackson,Kristen Marie",1188,1,ENGL,1310,101,COL WRIT I,21,B,3
"Jackson,Kristen Marie",1188,1,ENGL,1310,101,COL WRIT I,21,C,1
"Jackson,Kristen Marie",1188,1,ENGL,1310,101,COL WRIT I,21,D,1
"Jackson,Kristen Marie",1188,1,ENGL,1310,101,COL WRIT I,21,F,4
"Jackson,Kristen Marie",1188,1,ENGL,1310,101,COL WRIT I,21,W,8
"Jackson,Kristen Marie",1188,1,ENGL,1320,12,COL WRIT II,22,A,4
"Jackson,Kristen Marie",1188,1,ENGL,1320,12,COL WRIT II,22,B,7
"Jackson,Kristen Marie",1188,1,ENGL,1320,12,COL WRIT II,22,C,1
"Jackson,Kristen Marie",1188,1,ENGL,1320,12,COL WRIT II,22,D,1
"Jackson,Kristen Marie",1188,1,ENGL,1320,12,COL WRIT II,22,F,3
"Jackson,Kristen Marie",1188,1,ENGL,1320,12,COL WRIT II,22,W,6
"Jackson,Kristen Marie",1188,1,ENGL,1320,91,COL WRIT II,22,A,4
"Jackson,Kristen Marie",1188,1,ENGL,1320,91,COL WRIT II,22,B,6
"Jackson,Kristen Marie",1188,1,ENGL,1320,91,COL WRIT II,22,C,1
"Jackson,Kristen Marie",1188,1,ENGL,1320,91,COL WRIT II,22,F,4
"Jackson,Kristen Marie",1188,1,ENGL,1320,91,COL WRIT II,22,W,7
"Jackson,Stephen Craig",1188,1,MATH,2700,1,LIN ALG&VECTR GEO,48,A,10
"Jackson,Stephen Craig",1188,1,MATH,2700,1,LIN ALG&VECTR GEO,48,B,13
"Jackson,Stephen Craig",1188,1,MATH,2700,1,LIN ALG&VECTR GEO,48,C,9
"Jackson,Stephen Craig",1188,1,MATH,2700,1,LIN ALG&VECTR GEO,48,D,7
"Jackson,Stephen Craig",1188,1,MATH,2700,1,LIN ALG&VECTR GEO,48,F,8
"Jackson,Stephen Craig",1188,1,MATH,2700,1,LIN ALG&VECTR GEO,48,W,1
"Jackson,Stephen Craig",1188,1,MATH,5610,1,TOPOLOGY,11,A,7
"Jackson,Stephen Craig",1188,1,MATH,5610,1,TOPOLOGY,11,B,4
"Jimenez,Jaime Enrique",1188,1,BIOL,4057,1,MAMMALIAN ECOL & EVOL,20,A,12
"Jimenez,Jaime Enrique",1188,1,BIOL,4057,1,MAMMALIAN ECOL & EVOL,20,B,6
"Jimenez,Jaime Enrique",1188,1,BIOL,4057,1,MAMMALIAN ECOL & EVOL,20,C,1
"Jimenez,Jaime Enrique",1188,1,BIOL,4057,1,MAMMALIAN ECOL & EVOL,20,W,1
"Jimenez,Jaime Enrique",1188,1,BIOL,4057,301,MAMMALIAN ECOL & EVOL,20,,20
"Johnston,Mary Theresa",1188,8W1,EDLE,5620,84,ADMIN LEADERSHIP,18,A,17
"Johnston,Mary Theresa",1188,8W1,EDLE,5620,84,ADMIN LEADERSHIP,18,F,1
"Johnston,Mary Theresa",1188,8W2,EDLE,5680,82,ADMIN K-12 CURR,18,A,16
"Johnston,Mary Theresa",1188,8W2,EDLE,5680,82,ADMIN K-12 CURR,18,B,2
"Liikala,Blair Zachary",1188,1,MUGC,4890,1,STUDIES IN MUSIC,11,A,4
"Liikala,Blair Zachary",1188,1,MUGC,4890,1,STUDIES IN MUSIC,11,C,6
"Liikala,Blair Zachary",1188,1,MUGC,4890,1,STUDIES IN MUSIC,11,F,1
"Llanos Javierre,Dario",1188,1,MUAC,1501,710,PIANO,6,A,42
"Llanos Javierre,Dario",1188,1,MUAS,1501,710,PIANO,5,A,30
"Lockard,Devon Timothy",1188,1,EDEE,4330,7,SCIENCE GRADES EC-6,16,A,15
"Lockard,Devon Timothy",1188,1,EDEE,4330,7,SCIENCE GRADES EC-6,16,B,1
"Magliocco,Amos Albert",1188,1,ENGL,2220,1,WORLD LITERATURES,30,A,11
"Magliocco,Amos Albert",1188,1,ENGL,2220,1,WORLD LITERATURES,30,B,8
"Magliocco,Amos Albert",1188,1,ENGL,2220,1,WORLD LITERATURES,30,C,3
"Magliocco,Amos Albert",1188,1,ENGL,2220,1,WORLD LITERATURES,30,D,2
"Magliocco,Amos Albert",1188,1,ENGL,2220,1,WORLD LITERATURES,30,F,4
"Magliocco,Amos Albert",1188,1,ENGL,2220,1,WORLD LITERATURES,30,W,2
"Magliocco,Amos Albert",1188,1,ENGL,2220,5,WORLD LITERATURES,29,A,14
"Magliocco,Amos Albert",1188,1,ENGL,2220,5,WORLD LITERATURES,29,B,8
"Magliocco,Amos Albert",1188,1,ENGL,2220,5,WORLD LITERATURES,29,C,3
"Magliocco,Amos Albert",1188,1,ENGL,2220,5,WORLD LITERATURES,29,D,1
"Magliocco,Amos Albert",1188,1,ENGL,2220,5,WORLD LITERATURES,29,F,2
"Magliocco,Amos Albert",1188,1,ENGL,2220,5,WORLD LITERATURES,29,W,1
"Magliocco,Amos Albert",1188,1,ENGL,3140,1,INT CR WRIT FICT,18,A,11
"Magliocco,Amos Albert",1188,1,ENGL,3140,1,INT CR WRIT FICT,18,B,4
"Magliocco,Amos Albert",1188,1,ENGL,3140,1,INT CR WRIT FICT,18,C,3
"Magliocco,Amos Albert",1188,1,ENGL,3140,3,INT CR WRIT FICT,18,A,5
"Magliocco,Amos Albert",1188,1,ENGL,3140,3,INT CR WRIT FICT,18,B,11
"Magliocco,Amos Albert",1188,1,ENGL,3140,3,INT CR WRIT FICT,18,C,1
"Magliocco,Amos Albert",1188,1,ENGL,3140,3,INT CR WRIT FICT,18,F,1
"Marino Jr.,John Lewis",1188,1,INFO,5001,1,SCH LIBRARY,25,A,24
"Marino Jr.,John Lewis",1188,1,INFO,5001,1,SCH LIBRARY,25,W,1
