Term,Session,Subject,Catalog,Section,Descr,Name,Tot Enrl,Grade,Count ID,Actual Count
2018 Spring,1,LTEC,3010,022,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,B,27,9
2018 Spring,1,LTEC,3010,022,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,C,33,11
2018 Spring,1,LTEC,3010,022,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,D,9,3
2018 Spring,1,LTEC,3010,022,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,F,3,1
2018 Spring,1,LTEC,3010,023,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,A,69,23
2018 Spring,1,LTEC,3010,023,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,B,33,11
2018 Spring,1,LTEC,3010,023,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,C,24,8
2018 Spring,1,LTEC,3010,023,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,D,6,2
2018 Spring,1,LTEC,3010,023,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,F,9,3
2018 Spring,1,LTEC,3010,023,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,P,3,1
2018 Spring,1,LTEC,3010,023,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,W,3,1
2018 Spring,1,LTEC,3010,024,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,A,72,24
2018 Spring,1,LTEC,3010,024,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,B,39,13
2018 Spring,1,LTEC,3010,024,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,C,21,7
2018 Spring,1,LTEC,3010,024,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,D,9,3
2018 Spring,1,LTEC,3010,024,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,F,6,2
2018 Spring,1,LTEC,3010,024,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,W,3,1
2018 Spring,1,LTEC,3010,025,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,A,75,25
2018 Spring,1,LTEC,3010,025,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,B,33,11
2018 Spring,1,LTEC,3010,025,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,C,21,7
2018 Spring,1,LTEC,3010,025,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,D,9,3
2018 Spring,1,LTEC,3010,025,PERSONAL DEVELOPM,"Pasquini,Laura Anne",49,F,9,3
2018 Spring,1,LTEC,3010,027,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,A,78,26
2018 Spring,1,LTEC,3010,027,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,B,30,10
2018 Spring,1,LTEC,3010,027,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,C,15,5
2018 Spring,1,LTEC,3010,027,PERSONAL DEVELOPM,"Pasquini,Laura Anne",50,D,3,1
